,laptop_ID,Company,Product,TypeName,Cpu,Ram,Gpu,OpSys,Weight,Price_euros,Touchscreen,IPS,PPI,Cpu_brand,HDD,SSD,Gpu_brand,log_price
1143,1161,HP,ZBook 15,Workstation,Intel Core i7 6700HQ 2.6GHz,8,Nvidia Quadro M1000M,Windows 7,2.59,2229.0,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,7.709308333385869
1144,1162,HP,Spectre Pro,2 in 1 Convertible,Intel Core i7 6600U 2.6GHz,8,Intel HD Graphics 520,Windows 10,1.48,1799.0,1,0,220.84282406840083,Intel Core i7,0,256,Intel,7.4949862339505335
1145,1163,HP,ZBook Studio,Workstation,Intel Core i7 6700HQ 2.6GHz,8,Nvidia Quadro M1000M,Windows 7,2.0,1899.0,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,7.549082710812286
1146,1164,HP,EliteBook 820,Ultrabook,Intel Core i7 6500U 2.50GHz,8,Intel HD Graphics 520,Windows 7,1.26,2296.95,0,0,176.23257360658386,Intel Core i7,0,256,Intel,7.739337434929326
1147,1165,Dell,Vostro 5568,Notebook,Intel Core i7 7500U 2.7GHz,8,Nvidia GeForce 940MX,Windows 10,2.18,1009.9,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,6.917606595032511
1148,1166,HP,EliteBook 850,Notebook,Intel Core i5 6200U 2.3GHz,8,Intel HD Graphics 520,Windows 7,1.88,1579.0,0,0,141.21199808219862,Intel Core i5,0,256,Intel,7.364547014255642
1149,1167,Lenovo,ThinkPad X1,2 in 1 Convertible,Intel Core i7 6500U 2.5GHz,8,Intel HD Graphics 520,Windows 10,1.27,2339.0,1,1,209.8006828649808,Intel Core i7,0,256,Intel,7.757478766584179
1150,1168,Lenovo,V110-15ISK (i3-6006U/4GB/1TB/No,Notebook,Intel Core i3 6006U 2.0GHz,4,Intel HD Graphics 520,No OS,1.9,339.0,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,5.82600010738045
1151,1169,HP,15-BA015wm (E2-7110/4GB/500GB/W10),Notebook,AMD E-Series 7110 1.8GHz,4,AMD Radeon R2 Graphics,Windows 10,1.86,297.0,0,0,100.45466986113651,AMD Processor,500,0,AMD,5.6937321388027
1152,1170,Lenovo,B51-80 (i5-6200U/8GB/1TB/Radeon,Notebook,Intel Core i5 6200U 2.3GHz,8,AMD Radeon R5 M330,No OS,2.32,599.0,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,6.395261598115449
1153,1171,Dell,Inspiron 7567,Gaming,Intel Core i7 7700HQ 2.8GHz,8,Nvidia GeForce GTX 1050Ti,Windows 10,2.62,1199.0,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,7.089243155027514
1154,1172,Dell,XPS 15,Notebook,Intel Core i5 6300HQ 2.3GHz,8,Nvidia GeForce 960M,Windows 10,2.04,2250.68,1,1,282.42399616439724,Intel Core i5,0,256,Nvidia,7.718987671760751
1155,1173,HP,15-bw002nv (A6-9220/4GB/256GB/Radeon,Notebook,AMD A6-Series A6-9220 2.5GHz,4,AMD Radeon 520,Windows 10,1.91,478.89,0,0,141.21199808219862,AMD Processor,0,256,AMD,6.171470925944497
1156,1174,MSI,GP72M 7REX,Gaming,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1050 Ti,Windows 10,2.7,1492.8,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,7.30840883009308
1157,1175,Lenovo,ThinkPad T460s,Ultrabook,Intel Core i7 6600U 2.6GHz,12,Intel HD Graphics 520,Windows 7,1.4,2299.0,0,0,157.3505121487356,Intel Core i7,0,512,Intel,7.740229524763182
1158,1176,Lenovo,B51-80 (i5-6200U/8GB/1008GB/Radeon,Notebook,Intel Core i5 6200U 2.3GHz,8,AMD Radeon R5 M330,Windows 10,2.5,788.49,0,0,141.21199808219862,Intel Core i5,0,0,AMD,6.670119724014492
1159,1177,HP,Spectre Pro,2 in 1 Convertible,Intel Core i7 6600U 2.6GHz,8,Intel HD Graphics 520,Windows 10,1.48,2041.0,1,0,220.84282406840083,Intel Core i7,0,512,Intel,7.621195162809845
1160,1178,Lenovo,ThinkPad T460,Ultrabook,Intel Core i7 6600U 2.6GHz,8,Intel HD Graphics 520,Windows 7,1.7,1499.0,0,0,157.3505121487356,Intel Core i7,0,256,Intel,7.312553498102598
1161,1179,MSI,GS40 Phantom,Gaming,Intel Core i7 6700HQ 2.6GHz,16,Nvidia GeForce GTX 970M,Windows 10,1.7,1769.0,0,0,157.3505121487356,Intel Core i7,1000,256,Nvidia,7.478169694159785
1162,1180,HP,Pavilion 15-cb003nv,Gaming,Intel Core i7 7700HQ 2.8GHz,8,Nvidia GeForce GTX 1050,Windows 10,2.62,899.0,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,6.80128303447162
1163,1181,Lenovo,IdeaPad 310-15ISK,Notebook,Intel Core i3 6006U 2.0GHz,8,Intel HD Graphics 520,Windows 10,2.2,459.0,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,6.129050210060545
1164,1182,HP,250 G4,Notebook,Intel Core i5 6200U 2.3GHz,4,Intel HD Graphics 520,No OS,2.1,476.99,0,0,100.45466986113651,Intel Core i5,500,0,Intel,6.167495526307999
1165,1183,Dell,Inspiron 7567,Gaming,Intel Core i7 7700HQ 2.8GHz,8,Nvidia GeForce GTX 1050 Ti,Windows 10,2.62,1498.0,0,0,282.42399616439724,Intel Core i7,1000,128,Nvidia,7.311886164077165
1166,1184,Lenovo,ThinkPad T570,Notebook,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,Windows 10,1.95,1390.0,0,1,141.21199808219862,Intel Core i5,0,256,Intel,7.237059026124737
1167,1185,Lenovo,320-15ISK (i3-6006U/4GB/1TB/GeForce,Notebook,Intel Core i3 6006U 2GHz,4,Nvidia GeForce 920MX ,Windows 10,2.2,468.0,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia,6.148468295917647
1168,1186,HP,Stream 14-AX000nv,Notebook,Intel Celeron Dual Core N3060 1.6GHz,2,Intel HD Graphics 400,Windows 10,1.44,249.0,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,5.517452896464707
1169,1187,MSI,PL60 7RD,Gaming,Intel Core i7 7500U 2.7GHz,8,Nvidia GeForce GTX 1050,Windows 10,2.2,839.0,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,6.732210706467206
1170,1188,HP,250 G5,Notebook,Intel Core i7 6500U 2.5GHz,8,Intel HD Graphics 520,Windows 10,1.96,679.0,0,0,141.21199808219862,Intel Core i7,0,256,Intel,6.520621127558696
1171,1189,HP,ProBook 450,Notebook,Intel Core i7 8550U 1.8GHz,16,Intel UHD Graphics 620,Windows 10,2.1,1159.0,0,0,141.21199808219862,Intel Core i7,0,512,Intel,7.055312843339752
1172,1190,Asus,X553SA-XX021T (N3050/4GB/500GB/W10),Notebook,Intel Celeron Dual Core N3050 1.6GHz,4,Intel HD Graphics,Windows 10,2.2,369.0,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,5.910796644040527
1173,1191,Lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,Notebook,Intel Core i5 6200U 2.3GHz,4,Intel HD Graphics 520,No OS,2.1,398.0,0,0,100.45466986113651,Intel Core i5,500,0,Intel,5.986452005284438
1174,1192,Lenovo,IdeaPad 510-15IKB,Notebook,Intel Core i7 7500U 2.7GHz,8,Nvidia GeForce 940MX,No OS,2.2,709.0,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,6.5638555265321274
1175,1193,Asus,UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),Notebook,Intel Core i3 7100U 2.4GHz,4,Intel HD Graphics 620,Windows 10,2,769.0,0,0,157.3505121487356,Intel Core i3,0,256,Intel,6.645090969505644
1176,1194,Lenovo,B51-80 (i7-6500U/4GB/1008GB/FHD/W7),Notebook,Intel Core i7 6500U 2.5GHz,4,Intel HD Graphics 520,Windows 7,2.32,825.0,0,0,141.21199808219862,Intel Core i7,0,0,Intel,6.715383386334681
1177,1195,Lenovo,IdeaPad Y700-15ISK,Gaming,Intel Core i7 6700HQ 2.6GHz,16,Nvidia GeForce GTX 960,Windows 10,3.31,1305.0,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia,7.173958319756794
1178,1196,MSI,GS60 Ghost,Gaming,Intel Core i7 6700HQ 2.6GHz,16,Nvidia GeForce GTX 970M,Windows 10,1.91,2153.37,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,7.6747893358273425
1179,1197,HP,ProBook 450,Notebook,Intel Core i3 6100U 2.3GHz,4,Intel HD Graphics 520,Windows 10,2.07,650.0,0,0,100.45466986113651,Intel Core i3,500,0,Intel,6.476972362889683
1180,1198,Lenovo,ThinkPad X1,2 in 1 Convertible,Intel Core i5 6200U 2.3GHz,8,Intel HD Graphics 520,Windows 10,1.36,1637.0,1,1,209.8006828649808,Intel Core i5,0,256,Intel,7.400620577371135
1181,1199,Lenovo,IdeaPad 310-15IKB,Ultrabook,Intel Core i7 7500U 2.7GHz,6,Nvidia GeForce 920M,Windows 10,1.54,831.0,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,6.7226297948554485
1182,1200,Dell,Vostro 5568,Notebook,Intel Core i7 7500U 2.7GHz,8,Nvidia GeForce GT 940MX,Linux,1.98,895.01,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,6.796834891396793
1183,1201,Acer,Aspire 3,Notebook,Intel Celeron Dual Core N3350 2GHz,4,Intel HD Graphics 500,Windows 10,2.1,333.0,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,5.808142489980444
1184,1202,HP,Pavilion 15-BC000nv,Notebook,Intel Core i7 6700HQ 2.6GHz,6,Nvidia GeForce GTX 960M,Windows 10,2.18,799.0,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,6.683360945766275
1185,1203,Asus,Rog GL552VW-DM201T,Gaming,Intel Core i7 6700HQ 2.6GHz,8,Nvidia GeForce GTX 960M,Windows 10,2.591,909.0,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,6.812345094177479
1186,1204,Dell,Inspiron 5578,2 in 1 Convertible,Intel Core i7 7500U 2.7GHz,16,Intel HD Graphics 620,Windows 10,2.09,1179.0,1,0,141.21199808219862,Intel Core i7,0,512,Intel,7.072421900537371
1187,1205,Acer,Aspire E5-576G,Notebook,Intel Core i5 7200U 2.5GHz,4,Nvidia GeForce 940MX,Windows 10,2.23,691.0,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,6.53813982376767
1188,1206,Dell,XPS 13,Ultrabook,Intel Core i5 6300U 2.4GHz,8,Intel HD Graphics 520,Linux,1.23,1099.0,1,0,276.053530085501,Intel Core i5,0,256,Intel,7.002155954403621
1189,1207,Acer,Predator G9-793,Gaming,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1070,Windows 10,4.2,2599.0,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,7.8628820346414905
1190,1208,Lenovo,Legion Y520-15IKBN,Gaming,Intel Core i5 7300HQ 2.5GHz,8,Nvidia GeForce GTX 1050,Windows 10,2.4,819.0,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,6.70808408385307
1191,1209,Samsung,Chromebook Plus,2 in 1 Convertible,Samsung Cortex A72&A53 2.0GHz,4,ARM Mali T860 MP4,Chrome OS,1.15,659.0,1,1,234.50740003017813,AMD Processor,0,0,ARM,6.490723534502507
1192,1210,HP,250 G6,Notebook,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,Windows 10,1.86,485.0,0,0,100.45466986113651,Intel Core i5,500,0,Intel,6.184148890937483
1193,1211,Apple,"MacBook 12""",Ultrabook,Intel Core M 1.1GHz,8,Intel HD Graphics 5300,Mac OS X,0.920,1163.0,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,7.0587581525186645
1194,1212,Dell,Inspiron 7378,2 in 1 Convertible,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,Windows 10,1.6,1199.0,1,1,165.6321180513006,Intel Core i5,0,256,Intel,7.089243155027514
1195,1213,HP,Pavilion Power,Notebook,Intel Core i7 7700HQ 2.8GHz,12,Nvidia GeForce GTX 1050,Windows 10,2.21,1327.0,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,7.190676034332207
1196,1214,Lenovo,V110-15ISK (i3-6006U/4GB/1TB/Radeon,Notebook,Intel Core i3 6006U 2GHz,4,AMD Radeon R5 M430,No OS,1.9,368.0,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,5.908082938168931
1197,1215,Asus,Rog G752VY-GC229T,Gaming,Intel Core i7 6700HQ 2.6GHz,16,Nvidia GeForce GTX 980M,Windows 10,4.3,2150.0,0,1,127.33567457123111,Intel Core i7,1000,512,Nvidia,7.673223121121708
1198,1216,Acer,Aspire 3,Notebook,Intel Celeron Dual Core N3350 2GHz,4,Intel HD Graphics 500,Linux,2.1,272.0,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,5.605802066295998
1199,1217,MSI,GS73VR 7RF,Gaming,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1060,Windows 10,2.43,2048.9,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,7.625058342753153
1200,1218,Dell,Inspiron 5567,Notebook,Intel Core i3 6006U 2.0GHz,4,AMD Radeon R7 M440,Windows 10,2.3,499.0,0,0,100.45466986113651,Intel Core i3,0,128,AMD,6.212606095751519
1201,1219,Lenovo,IdeaPad 310-15ISK,Notebook,Intel Core i7 6500U 2.5GHz,8,Nvidia GeForce 920MX,No OS,2.2,629.0,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,6.444131256700441
1202,1220,Dell,Inspiron 5579,2 in 1 Convertible,Intel Core i7 8550U 1.8GHz,16,Intel UHD Graphics 620,Windows 10,2,1285.0,1,0,141.21199808219862,Intel Core i7,0,512,Intel,7.158513997329321
1203,1221,Dell,XPS 13,Ultrabook,Intel Core i7 7500U 2.7GHz,16,Intel HD Graphics 620,Windows 10,1.2,2680.0,1,0,276.053530085501,Intel Core i7,0,512,Intel,7.893572073504902
1204,1222,Asus,FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce,Gaming,Intel Core i7 6700HQ 2.6GHz,8,Nvidia GeForce GTX 1060,Windows 10,2.2,1169.0,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,7.063903961472068
1205,1223,Dell,Inspiron 5567,Notebook,Intel Core i5 7200U 2.5GHz,8,AMD Radeon R7 M445,Windows 10,2.36,889.0,0,0,141.21199808219862,Intel Core i5,0,256,AMD,6.790097235513905
1206,1224,HP,15-bs025nv (i5-7200U/8GB/256GB/W10),Notebook,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,Windows 10,1.91,579.0,0,0,100.45466986113651,Intel Core i5,0,256,Intel,6.361302477572996
1207,1225,Lenovo,IdeaPad 320-15AST,Notebook,AMD E-Series 9000 2.2GHz,4,AMD Radeon R2 Graphics,Windows 10,2.2,299.0,0,0,100.45466986113651,AMD Processor,500,0,AMD,5.700443573390687
1208,1226,Acer,Aspire E5-774G,Notebook,Intel Core i3 6006U 2.0GHz,8,Nvidia GeForce 940MX,Windows 10,3.3,629.0,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia,6.444131256700441
1209,1227,Asus,Rog Strix,Gaming,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1070,Windows 10,2.2,2449.0,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,7.803435056952168
1210,1228,Apple,"MacBook 12""",Ultrabook,Intel Core M 1.2GHz,8,Intel HD Graphics 515,Mac OS X,0.920,1279.0,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,7.153833801578843
1211,1229,Asus,FX502VM-AS73 (i7-7700HQ/16GB/1TB,Notebook,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1060,Windows 10,2.2,1749.0,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,7.466799475018602
1212,1230,MSI,GS73VR Stealth,Gaming,Intel Core i7 6700HQ 2.6GHz,16,Nvidia GeForce GTX 1060,Windows 10,2.43,1948.99,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,7.575066568658071
1213,1231,Dell,Inspiron 7579,2 in 1 Convertible,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,Windows 10,2.191,999.0,1,1,141.21199808219862,Intel Core i5,0,256,Intel,6.906754778648554
1214,1232,Asus,ROG Strix,Gaming,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1060,Windows 10,2.9,1949.0,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,7.575071699507561
1215,1233,Acer,C740-C9QX (3205U/2GB/32GB/Chrome,Netbook,Intel Celeron Dual Core 3205U 1.5GHz,2,Intel HD Graphics,Chrome OS,1.3,174.0,0,0,135.0942111925629,Other Intel Processor,0,32,Intel,5.159055299214529
1216,1234,Acer,E5 774G,Notebook,Intel Core i3 6006U 2GHz,4,Nvidia GeForce 940MX,Windows 10,3.3,598.0,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia,6.393590753950631
1217,1235,Lenovo,IdeaPad 320-17IKB,Notebook,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,No OS,2.8,539.0,0,0,106.11306214269258,Intel Core i5,1000,0,Intel,6.289715570908998
1218,1236,Lenovo,IdeaPad Y700-15ISK,Gaming,Intel Core i7 6700HQ 2.6GHz,8,Nvidia GeForce GTX 960<U+039C>,Windows 10,2.6,1272.0,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,7.148345743900068
1219,1237,Acer,SP714-51 (i7-7Y75/8GB/256GB/FHD/W10),2 in 1 Convertible,Intel Core i7 7Y75 1.3GHz,8,Intel HD Graphics 615,Windows 10,1.2,1149.0,1,1,157.3505121487356,Intel Core i7,0,256,Intel,7.046647277848756
1220,1238,Lenovo,Thinkpad T560,Notebook,Intel Core i7 6600U 2.6GHz,8,Intel HD Graphics 520,Windows 10,2.3,1529.0,0,1,141.21199808219862,Intel Core i7,0,256,Intel,7.332369205929062
1221,1239,MSI,GP62MVR 6RF,Gaming,Intel Core i7 6700HQ 2.6GHz,8,Nvidia GeForce GTX 1060,Windows 10,2.2,1476.11,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,7.29716552812877
1222,1240,HP,15-bw009nv (A12-9720P/6GB/1TB/Radeon,Notebook,AMD A12-Series 9720P 2.7GHz,6,AMD Radeon 530,Windows 10,2.1,529.0,0,0,141.21199808219862,AMD Processor,1000,0,AMD,6.270988431858299
1223,1241,Dell,Latitude E7270,Ultrabook,Intel Core i5 6300U 2.4GHz,8,Intel HD Graphics 520,Windows 7,1.26,1713.37,1,0,176.23257360658386,Intel Core i5,0,256,Intel,7.446217470330318
1224,1242,Dell,Inspiron 5578,2 in 1 Convertible,Intel Core i3 7100U 2.4GHz,4,Intel HD Graphics 620,Windows 10,2.08,509.0,1,0,146.86047800548656,Intel Core i3,500,0,Intel,6.2324480165505225
1225,1243,Asus,X540SA-RBPDN09 (N3710/4GB/1TB/W10),Notebook,Intel Pentium Quad Core N3710 1.6GHz,4,Intel HD Graphics 405,Windows 10,2.65,309.0,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,5.733341276897746
1226,1244,Dell,XPS 13,Ultrabook,Intel Core i7 7500U 2.7GHz,8,Intel HD Graphics 620,Windows 10,1.29,1477.0,1,0,276.053530085501,Intel Core i7,0,256,Intel,7.29776828253138
1227,1245,Dell,Vostro 3568,Notebook,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 520,Linux,2.18,521.86,0,0,100.45466986113651,Intel Core i5,1000,0,Intel,6.2573993526770755
1228,1246,Lenovo,IdeaPad Y700-15ISK,Gaming,Intel Core i7 6700HQ 2.6GHz,16,Nvidia GeForce GTX 960M,Windows 10,2.6,1029.0,1,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,6.9363427358340495
1229,1247,MSI,GL62M 7RDX,Gaming,Intel Core i7 7700HQ 2.8GHz,8,Nvidia GeForce GTX 1050,Windows 10,2.2,1149.0,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,7.046647277848756
1230,1248,Lenovo,ThinkPad Yoga,Netbook,Intel Core i7 6500U 2.50GHz,16,Intel HD Graphics 520,Windows 10,1.3,1650.0,1,1,176.23257360658386,Intel Core i7,0,512,Intel,7.408530566894626
1231,1249,Razer,Blade Pro,Gaming,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1060,Windows 10,1.95,3499.0,0,0,157.3505121487356,Intel Core i7,0,1000,Nvidia,8.160232492367689
1232,1250,Dell,Inspiron 3567,Notebook,Intel Core i3 7100U 2.4GHz,8,Intel HD Graphics 620,Windows 10,2.3,469.01,1,0,100.45466986113651,Intel Core i3,1000,0,Intel,6.15062409018059
1233,1251,MSI,GE72VR Apache,Gaming,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1060,Windows 10,2.7,1598.0,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,7.37650812632622
1234,1252,Apple,MacBook Air,Ultrabook,Intel Core i5 1.6GHz,4,Intel HD Graphics 6000,Mac OS X,1.08,959.0,0,0,135.0942111925629,Intel Core i5,0,0,Intel,6.8658910748834385
1235,1253,HP,15-bs023nv (i3-6006U/4GB/1TB/FHD/W10),Notebook,Intel Core i3 6006U 2GHz,4,Intel HD Graphics 520,Windows 10,2.1,478.0,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,6.169610732491456
1236,1254,HP,EliteBook 840,Ultrabook,Intel Core i7 6500U 2.5GHz,8,Intel HD Graphics 520,Windows 7,1.54,2198.19,0,0,209.8006828649808,Intel Core i7,0,256,Intel,7.695389573447853
1237,1255,Dell,Vostro 3559,Notebook,Intel Core i5 6200U 2.3GHz,4,Intel HD Graphics 520,Windows 7,2.24,737.0,0,0,100.45466986113651,Intel Core i5,500,0,Intel,6.602587892189336
1238,1256,MSI,GL62 6QF,Gaming,Intel Core i7 6700HQ 2.6GHz,8,Nvidia GeForce GTX 960M,Windows 10,2.3,1169.0,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,7.063903961472068
1239,1257,Lenovo,ThinkPad 13,Notebook,Intel Core i7 7500U 2.7GHz,16,Intel HD Graphics 620,Windows 10,1.4,1499.0,0,1,165.6321180513006,Intel Core i7,0,512,Intel,7.312553498102598
1240,1258,Lenovo,IdeaPad 320-15ABR,Notebook,AMD A12-Series 9720P 3.6GHz,6,AMD Radeon 530,Windows 10,2.2,597.57,0,0,141.21199808219862,AMD Processor,0,256,AMD,6.392871431755292
1241,1259,Asus,ZenBook UX310UA-WB71,Ultrabook,Intel Core i7 6500U 2.5GHz,8,Intel HD Graphics 520,Windows 10,1.45,1280.0,0,0,165.6321180513006,Intel Core i7,0,256,Intel,7.154615356913663
1242,1260,Acer,Aspire ES1-572,Notebook,Intel Core i3 6006U 2.0GHz,4,Intel HD Graphics 520,Linux,2.4,361.8,0,0,100.45466986113651,Intel Core i3,500,0,Intel,5.891091572961195
1243,1261,Dell,Inspiron 7779,2 in 1 Convertible,Intel Core i7 7500U 2.7GHz,16,Nvidia GeForce 940MX,Windows 10,2.77,1799.0,1,0,127.33567457123111,Intel Core i7,0,512,Nvidia,7.4949862339505335
1244,1262,HP,EliteBook 840,Notebook,Intel Core i5 6200U 2.3GHz,4,Intel HD Graphics 520,Windows 7,1.54,1099.99,0,0,157.3505121487356,Intel Core i5,0,256,Intel,7.003056367836049
1245,1263,Asus,Rog GL553VE-FY052T,Gaming,Intel Core i7 7700HQ 2.8GHz,16,Nvidia GeForce GTX 1050 Ti,Windows 10,2.5,1600.0,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,7.3777589082278725
1246,1264,Dell,Latitude 5480,Notebook,Intel Core i5 7200U 2.5GHz,4,Intel HD Graphics 620,Windows 10,1.6,875.0,0,0,111.93520355955211,Intel Core i5,500,0,Intel,6.774223886357614
1247,1265,Asus,Rog GL502VS,Gaming,Intel Core i7 6700HQ 2.6GHz,16,Nvidia GeForce GTX 1070,Windows 10,2.34,2325.0,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,7.751475318021456
1248,1266,Lenovo,V510-15IKB (i5-7200U/8GB/256GB/FHD/No,Notebook,Intel Core i5 7200U 2.5GHz,8,Intel HD Graphics 620,No OS,2.3,573.0,0,1,141.21199808219862,Intel Core i5,0,256,Intel,6.35088571671474
1249,1267,Dell,XPS 13,2 in 1 Convertible,Intel Core i5 7Y54 1.2GHz,8,Intel HD Graphics 615,Windows 10,1.24,1813.0,1,0,276.053530085501,Intel Core i5,0,256,Intel,7.502738210754851
1250,1268,Dell,Inspiron 3552,Notebook,Intel Pentium Quad Core N3710 1.6GHz,4,Intel HD Graphics,Linux,2.2,324.0,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,5.780743515792329
1251,1269,HP,255 G6,Notebook,AMD A6-Series 9220 2.5GHz,4,AMD Radeon R4 Graphics,Windows 10,1.86,399.0,0,0,100.45466986113651,AMD Processor,500,0,AMD,5.988961416889864
1252,1270,Lenovo,IdeaPad 310-15ISK,Notebook,Intel Core i3 6100U 2.3GHz,6,Nvidia GeForce 920MX,Windows 10,2.4,569.0,0,0,141.21199808219862,Intel Core i3,0,128,Nvidia,6.343880434126331
1253,1271,Lenovo,ThinkPad L460,Notebook,Intel Core i5 6200U 2.3GHz,8,Intel HD Graphics 520,Windows 10,1.9,1072.0,0,1,157.3505121487356,Intel Core i5,0,256,Intel,6.977281341630747
1254,1272,Dell,Inspiron 3552,Notebook,Intel Pentium Quad Core N3700 1.6GHz,4,Intel HD Graphics,Windows 10,2.2,443.99,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,6.095802039656067
1255,1273,Asus,X541NA-GO020T (N3350/4GB/1TB/W10),Notebook,Intel Celeron Dual Core N3350 1.1GHz,4,Intel HD Graphics 500,Windows 10,2,339.0,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,5.82600010738045
1256,1274,Asus,Rog G752VT-GC073T,Gaming,Intel Core i7 6700HQ 2.6GHz,16,Nvidia GeForce GTX 970M,Windows 10,4.0,1900.0,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia,7.549609165154532
1257,1275,Dell,Vostro 3568,Notebook,Intel Core i3 6006U 2GHz,4,Intel HD Graphics 520,Windows 10,2.29,490.0,0,0,100.45466986113651,Intel Core i3,500,0,Intel,6.194405391104672
1258,1276,Lenovo,B51-80 (i7-6500U/8GB/1008GB/Radeon,Notebook,Intel Core i7 6500U 2.5GHz,8,AMD Radeon R5 M330,Windows 7,2.32,895.0,0,0,141.21199808219862,Intel Core i7,0,0,AMD,6.796823718274855
1259,1277,MSI,GE62 Apache,Gaming,Intel Core i7 6700HQ 2.6GHz,8,Nvidia GeForce GTX 960M,Windows 10,2.4,1229.0,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,7.113956109566034
1260,1278,Lenovo,Yoga 500-14IBD,2 in 1 Convertible,Intel Core i5 6200U 2.3GHz,4,Intel HD Graphics 520,Windows 10,1.8,833.01,1,0,157.3505121487356,Intel Core i5,0,128,Intel,6.725045646896707
1261,1279,Asus,ZenBook UX305CA-UBM1,Ultrabook,Intel Core M 6Y30 0.9GHz,8,Intel HD Graphics 515,Windows 10,1.2,729.0,0,1,165.6321180513006,Other Intel Processor,0,512,Intel,6.591673732008658
1262,1280,Dell,Inspiron 3567,Notebook,Intel Core i3 7100U 2.4GHz,6,Intel HD Graphics 620,Windows 10,2.3,459.0,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,6.129050210060545
